0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4751322865486145,0.17505067586898804,-0.6645484566688538,0.4941006302833557,0.135780468583107,-0.6511979103088379,0.5057684779167175,0.13565444946289062,-0.6512889862060547,0.5157627463340759,0.13588112592697144,-0.6515591144561768,0.455852746963501,0.13541704416275024,-0.6503201127052307,0.44192710518836975,0.13576585054397583,-0.6505675315856934,0.4297117590904236,0.13639742136001587,-0.6508547067642212,0.5328782200813293,0.14779776334762573,-0.4813382029533386,0.4159635603427887,0.15218257904052734,-0.47346988320350647,0.4953974783420563,0.21795278787612915,-0.5920089483261108,0.4528083801269531,0.22330331802368164,-0.5897321701049805,0.6246894598007202,0.3936459422111511,-0.36179399490356445,0.3389381766319275,0.3914259076118469,-0.29964202642440796,0.6977314949035645,0.6546510457992554,-0.2273518592119217,0.2883915901184082,0.6494954824447632,-0.14235711097717285,0.7362658381462097,0.8806672692298889,-0.2651897668838501,0.28411975502967834,0.8944101929664612,-0.20060980319976807,0.7508141994476318,0.9558303356170654,-0.28841057419776917,0.2655688524246216,0.9685314297676086,-0.2072182595729828,0.741517186164856,0.9600216150283813,-0.3241599202156067,0.2814258933067322,0.9746901988983154,-0.2615349590778351,0.7323458790779114,0.9395654201507568,-0.2769114673137665,0.2931579351425171,0.9477906823158264,-0.22067420184612274,0.5740920305252075,0.8852766752243042,-0.040334250777959824,0.4009374976158142,0.8892921209335327,0.04078695550560951,0.562148928642273,1.2644540071487427,0.017092347145080566,0.41055232286453247,1.2765949964523315,0.25707700848579407,0.5660766363143921,1.5645179748535156,0.5148245692253113,0.40732869505882263,1.588468074798584,0.7084457874298096,0.573505699634552,1.6126072406768799,0.5539630055427551,0.4090966582298279,1.639750361442566,0.7475115656852722,0.543300449848175,1.6974204778671265,0.3446340560913086,0.4118683338165283,1.7160896062850952,0.505965530872345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4760390818119049,0.16701658070087433,-0.6865419149398804,0.4954443573951721,0.13061654567718506,-0.6681805849075317,0.5065568089485168,0.13142916560173035,-0.6680282950401306,0.517163872718811,0.13255374133586884,-0.668228805065155,0.4566496014595032,0.12900933623313904,-0.670219898223877,0.44279736280441284,0.12901224195957184,-0.6702318787574768,0.43071216344833374,0.12930475175380707,-0.6704928874969482,0.5352596640586853,0.1478554904460907,-0.4808374047279358,0.417563259601593,0.1492125242948532,-0.4755724370479584,0.49758896231651306,0.21530428528785706,-0.6072999238967896,0.45300549268722534,0.21781548857688904,-0.6070055961608887,0.6261506676673889,0.3936863839626312,-0.3560415804386139,0.3419484496116638,0.39308467507362366,-0.32841956615448,0.6954467296600342,0.6655223965644836,-0.21768124401569366,0.2939653992652893,0.6716684103012085,-0.21029993891716003,0.71795254945755,0.9023968577384949,-0.26523342728614807,0.2874278426170349,0.9067286849021912,-0.3339085578918457,0.7395064234733582,0.998143196105957,-0.29359322786331177,0.26821208000183105,0.9834534525871277,-0.3634958863258362,0.712149977684021,0.9713246822357178,-0.3332671821117401,0.28813934326171875,0.9876340627670288,-0.428515762090683,0.6930032968521118,0.9432602524757385,-0.27921873331069946,0.2984467148780823,0.9594104290008545,-0.36215269565582275,0.5789421796798706,0.908076286315918,-0.02379869669675827,0.4062853753566742,0.9107850193977356,0.02490905299782753,0.5719401240348816,1.3101669549942017,0.09095052629709244,0.40489140152931213,1.314512848854065,0.20003357529640198,0.5660763382911682,1.6435035467147827,0.535278856754303,0.4003908634185791,1.647900104522705,0.5572919845581055,0.5723753571510315,1.6946969032287598,0.5668781399726868,0.3993099629878998,1.701001524925232,0.5851296186447144,0.5434983968734741,1.775179147720337,0.3146154582500458,0.41122299432754517,1.7787350416183472,0.27278196811676025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4760408401489258,0.16220204532146454,-0.6840049028396606,0.4959088861942291,0.12694856524467468,-0.6675171852111816,0.5068486928939819,0.12810547649860382,-0.6674505472183228,0.5177344083786011,0.12951992452144623,-0.6676701903343201,0.45671820640563965,0.1251155436038971,-0.6684817671775818,0.442982017993927,0.12491955608129501,-0.6685798764228821,0.4309508204460144,0.12502557039260864,-0.6688417792320251,0.5364028811454773,0.14775297045707703,-0.47172945737838745,0.41830500960350037,0.1465650498867035,-0.47148942947387695,0.49828654527664185,0.21276003122329712,-0.6064305901527405,0.45288267731666565,0.21335653960704803,-0.6062724590301514,0.6265232563018799,0.39360952377319336,-0.33150726556777954,0.3437038064002991,0.39307013154029846,-0.3246613144874573,0.6951340436935425,0.6657753586769104,-0.15987923741340637,0.29912954568862915,0.6731765270233154,-0.19903074204921722,0.7190293669700623,0.8906102776527405,-0.17591054737567902,0.2967587113380432,0.9080626964569092,-0.29650506377220154,0.7385941743850708,0.9661551117897034,-0.19852234423160553,0.2857665419578552,0.9845319390296936,-0.3208655118942261,0.7071545720100403,0.9508931040763855,-0.2379312813282013,0.30613434314727783,0.9888846278190613,-0.3771328032016754,0.6954669952392578,0.9314245581626892,-0.1912364810705185,0.31308457255363464,0.9601602554321289,-0.31985726952552795,0.5802236199378967,0.9149307608604431,-0.02099594473838806,0.4085421562194824,0.9163486361503601,0.022048434242606163,0.5742861032485962,1.3139375448226929,0.08857158571481705,0.4050213396549225,1.3228460550308228,0.21168401837348938,0.5690886378288269,1.6465141773223877,0.5331135988235474,0.40101274847984314,1.6556077003479004,0.593120276927948,0.5751866698265076,1.6976017951965332,0.5599342584609985,0.3996710479259491,1.7066149711608887,0.6238424181938171,0.5452108383178711,1.7751165628433228,0.2994418144226074,0.4124568998813629,1.7851065397262573,0.33842578530311584,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762965738773346,0.1578962504863739,-0.694603443145752,0.4966343939304352,0.12321753054857254,-0.6771281957626343,0.5072758793830872,0.12450191378593445,-0.6769677400588989,0.5183170437812805,0.12604929506778717,-0.6771897077560425,0.457061231136322,0.12117712199687958,-0.6784582734107971,0.4433678090572357,0.12097478657960892,-0.6784383058547974,0.4313996434211731,0.1210116520524025,-0.6786811947822571,0.5372022986412048,0.14670847356319427,-0.4753448963165283,0.41882020235061646,0.14289502799510956,-0.47537922859191895,0.49894222617149353,0.20921987295150757,-0.613947868347168,0.4528689980506897,0.20940157771110535,-0.6134127378463745,0.6265437006950378,0.3934548497200012,-0.33792561292648315,0.344303697347641,0.3924669623374939,-0.3246995210647583,0.694291353225708,0.6666927933692932,-0.16796627640724182,0.29980599880218506,0.6748868227005005,-0.2067081183195114,0.7066672444343567,0.8992067575454712,-0.1968199908733368,0.2976172864437103,0.9133694767951965,-0.3291856348514557,0.7374464869499207,0.9958346486091614,-0.19999352097511292,0.28725796937942505,0.985834538936615,-0.35896065831184387,0.7031832337379456,0.9722989797592163,-0.2507669925689697,0.3050813376903534,0.9907123446464539,-0.422187864780426,0.6853554248809814,0.9397996068000793,-0.2052127867937088,0.31349074840545654,0.961471676826477,-0.356315553188324,0.5809356570243835,0.917120635509491,-0.022336311638355255,0.4088178277015686,0.9192802906036377,0.023251798003911972,0.5744500756263733,1.3205212354660034,0.09584848582744598,0.40042057633399963,1.3277686834335327,0.21105679869651794,0.5683212280273438,1.6581428050994873,0.5347258448600769,0.39631521701812744,1.6622402667999268,0.5643615126609802,0.5741114616394043,1.7089927196502686,0.5622689723968506,0.3953706920146942,1.7129470109939575,0.5918067097663879,0.5436065793037415,1.7857178449630737,0.2951804995536804,0.40688425302505493,1.79225754737854,0.2884346842765808,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47629514336586,0.1559407114982605,-0.6912342309951782,0.4969375729560852,0.12104406207799911,-0.6742880940437317,0.5074917078018188,0.12241045385599136,-0.6741715669631958,0.5185822248458862,0.1241152361035347,-0.6744011044502258,0.4571022093296051,0.11915028095245361,-0.6754909157752991,0.4434733986854553,0.11895714700222015,-0.6755455136299133,0.43154221773147583,0.11902640759944916,-0.675795316696167,0.5376981496810913,0.1460268497467041,-0.4753902554512024,0.4191915988922119,0.1405286192893982,-0.4726787209510803,0.4992627203464508,0.20726622641086578,-0.6119447946548462,0.4526839256286621,0.2068549245595932,-0.6117804050445557,0.6265980005264282,0.3928290903568268,-0.3405912518501282,0.3453355133533478,0.39167749881744385,-0.30814582109451294,0.6949204206466675,0.6665453314781189,-0.17581115663051605,0.30165067315101624,0.6748734712600708,-0.1285777986049652,0.7088273763656616,0.8440182209014893,-0.15849296748638153,0.2995097041130066,0.9124813675880432,-0.15967430174350739,0.7286190390586853,0.8992538452148438,-0.17086973786354065,0.28981709480285645,0.985740065574646,-0.16786973178386688,0.7070894241333008,0.8778855204582214,-0.19453562796115875,0.3053518831729889,0.9892235994338989,-0.22383396327495575,0.6918165683746338,0.8570095300674438,-0.16456575691699982,0.31451892852783203,0.9613412618637085,-0.18106956779956818,0.5815566778182983,0.9194633364677429,-0.028139879927039146,0.4089532494544983,0.9219989776611328,0.02939552068710327,0.5754505395889282,1.323351502418518,0.09560240060091019,0.400263249874115,1.3316198587417603,0.22222748398780823,0.5708917379379272,1.6589186191558838,0.5398641228675842,0.39684706926345825,1.6621756553649902,0.5961581468582153,0.577526867389679,1.7098370790481567,0.5684660077095032,0.39618703722953796,1.7106419801712036,0.629507839679718,0.5448365807533264,1.7834306955337524,0.2981053590774536,0.40701746940612793,1.7919676303863525,0.3485269844532013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4763150215148926,0.1551847606897354,-0.7245568633079529,0.4972996711730957,0.12019993364810944,-0.7071346044540405,0.5077563524246216,0.12160990387201309,-0.7070395946502686,0.5188544988632202,0.12342509627342224,-0.7072484493255615,0.4572943150997162,0.11832629889249802,-0.7075225114822388,0.44378453493118286,0.11806915700435638,-0.7075554132461548,0.43190017342567444,0.11809707432985306,-0.7078824639320374,0.5380250215530396,0.14598581194877625,-0.5024865865707397,0.4196339547634125,0.140018031001091,-0.5003610253334045,0.49957698583602905,0.20659004151821136,-0.6422187089920044,0.4526228904724121,0.2058657556772232,-0.6420292258262634,0.62677001953125,0.39257049560546875,-0.3520236611366272,0.3457341194152832,0.39165550470352173,-0.31422919034957886,0.6951064467430115,0.6663311719894409,-0.21850860118865967,0.30147677659988403,0.6774781346321106,-0.13570724427700043,0.6970194578170776,0.7779663801193237,-0.20245392620563507,0.2992601692676544,0.9127209186553955,-0.17869749665260315,0.6881786584854126,0.8100988268852234,-0.21188481152057648,0.29051610827445984,0.9852617979049683,-0.18784895539283752,0.6811453700065613,0.7781731486320496,-0.23621627688407898,0.30517107248306274,0.9887675642967224,-0.24286313354969025,0.673083484172821,0.7657017111778259,-0.17202362418174744,0.31453606486320496,0.9612739682197571,-0.19955673813819885,0.5819224119186401,0.9227348566055298,-0.0338064469397068,0.4091320037841797,0.924573540687561,0.03520093113183975,0.5752345323562622,1.325696587562561,0.10319676250219345,0.3964577317237854,1.3317532539367676,0.23841233551502228,0.5703149437904358,1.659705400466919,0.5621575117111206,0.39563366770744324,1.6591346263885498,0.6391520500183105,0.5770456194877625,1.7119858264923096,0.5928027629852295,0.3952942490577698,1.7069509029388428,0.6714011430740356,0.543514609336853,1.7826448678970337,0.3031931221485138,0.40615224838256836,1.7894948720932007,0.3494192957878113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762755036354065,0.15463155508041382,-0.7335211038589478,0.4973818361759186,0.11944402754306793,-0.7157785892486572,0.5078294277191162,0.12086903303861618,-0.7156892418861389,0.5189366340637207,0.12272163480520248,-0.7159155607223511,0.45729154348373413,0.1176544725894928,-0.7149157524108887,0.44379496574401855,0.11735821515321732,-0.7149753570556641,0.4319092333316803,0.1174088716506958,-0.7152756452560425,0.538112461566925,0.1458432525396347,-0.514951229095459,0.41973909735679626,0.1394554227590561,-0.5058862566947937,0.49966850876808167,0.20617160201072693,-0.6517306566238403,0.4523511826992035,0.2054128646850586,-0.6490076184272766,0.62717205286026,0.39255979657173157,-0.37650778889656067,0.3459157645702362,0.39165204763412476,-0.33242446184158325,0.6950599551200867,0.6670628786087036,-0.22637811303138733,0.30130907893180847,0.6769201755523682,-0.203008770942688,0.7002114057540894,0.8615072965621948,-0.2193467617034912,0.2988320291042328,0.9123438596725464,-0.31429165601730347,0.6910172700881958,0.9378111958503723,-0.24385425448417664,0.2899099588394165,0.9849185943603516,-0.34444910287857056,0.6815490126609802,0.9277662634849548,-0.28278300166130066,0.3045779764652252,0.9884931445121765,-0.40454620122909546,0.6775578260421753,0.898951530456543,-0.21533901989459991,0.31429290771484375,0.9610475897789001,-0.3405362665653229,0.5820088386535645,0.9256532788276672,-0.035327039659023285,0.4093795716762543,0.9262567758560181,0.0365799255669117,0.575009286403656,1.3257274627685547,0.09490887820720673,0.3966343104839325,1.3346530199050903,0.25237423181533813,0.5714499354362488,1.6605032682418823,0.5463951230049133,0.3971526026725769,1.6642823219299316,0.640508770942688,0.5785874128341675,1.7124208211898804,0.5739760994911194,0.3977438509464264,1.7140920162200928,0.6730416417121887,0.5441323518753052,1.7847182750701904,0.2939135432243347,0.4062221944332123,1.7906641960144043,0.3700871467590332,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4762588441371918,0.154338538646698,-0.7235041856765747,0.4975298345088959,0.11909507215023041,-0.7058777213096619,0.5079732537269592,0.12048488110303879,-0.7057849764823914,0.5191370248794556,0.12229844182729721,-0.7060178518295288,0.4572729170322418,0.11738201975822449,-0.7054161429405212,0.4437924325466156,0.11703146249055862,-0.7054643034934998,0.4319022595882416,0.11706754565238953,-0.7057441473007202,0.5384567379951477,0.14574718475341797,-0.5113397240638733,0.41980233788490295,0.13920599222183228,-0.5029999017715454,0.4998508095741272,0.2058672457933426,-0.6428273916244507,0.4522189199924469,0.20533639192581177,-0.640395998954773,0.6279816627502441,0.3935483992099762,-0.3742580711841583,0.34576886892318726,0.3925885558128357,-0.33489805459976196,0.6947727799415588,0.6696274280548096,-0.22712209820747375,0.30116498470306396,0.6794474720954895,-0.21719594299793243,0.7011796236038208,0.9113104939460754,-0.248421311378479,0.2989181876182556,0.9185386896133423,-0.33982235193252563,0.6998809576034546,1.013268232345581,-0.2856752276420593,0.2914893627166748,0.9926016926765442,-0.373124897480011,0.6839209794998169,0.9923288822174072,-0.32702091336250305,0.3049301505088806,0.9977789521217346,-0.43708881735801697,0.6772909164428711,0.9537486433982849,-0.26057496666908264,0.3148450553417206,0.9662747979164124,-0.36832940578460693,0.5818029642105103,0.9290268421173096,-0.03498699516057968,0.40934816002845764,0.9297679662704468,0.03621670976281166,0.5728853344917297,1.3299696445465088,0.09163571149110794,0.39298808574676514,1.3356610536575317,0.23048055171966553,0.5643731951713562,1.6689465045928955,0.5303124189376831,0.3906402885913849,1.6698431968688965,0.5808721780776978,0.5698148608207703,1.7197178602218628,0.5565508008003235,0.3906090259552002,1.721209168434143,0.6082746982574463,0.53741055727005,1.796562910079956,0.2752181589603424,0.39830267429351807,1.7959930896759033,0.30336445569992065,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47640496492385864,0.15438850224018097,-0.7592750787734985,0.4979496896266937,0.11905863881111145,-0.741498589515686,0.5083686709403992,0.12044920027256012,-0.7413177490234375,0.5196039080619812,0.12226520478725433,-0.7415778636932373,0.4574246406555176,0.11734345555305481,-0.7424949407577515,0.44400399923324585,0.11698141694068909,-0.7425060272216797,0.43210259079933167,0.11699892580509186,-0.7427603602409363,0.5390774011611938,0.14574943482875824,-0.5361606478691101,0.42005929350852966,0.13913755118846893,-0.5346282124519348,0.5003490447998047,0.205812469124794,-0.6748213768005371,0.45226746797561646,0.2054060846567154,-0.6738737225532532,0.6283982992172241,0.3940390646457672,-0.3909298777580261,0.3458816707134247,0.3924511671066284,-0.37650734186172485,0.694339394569397,0.671354353427887,-0.23790189623832703,0.3009265065193176,0.6792945861816406,-0.2674962878227234,0.7001206874847412,0.9104244709014893,-0.27240052819252014,0.2986885607242584,0.9195346832275391,-0.38741129636764526,0.7066859006881714,1.004441499710083,-0.3090696930885315,0.29132622480392456,0.9938274621963501,-0.42505794763565063,0.6853533983230591,0.9848873019218445,-0.3514750599861145,0.3046446442604065,0.9992102384567261,-0.4850650429725647,0.6776720881462097,0.9495899081230164,-0.2893429100513458,0.3147645890712738,0.9670940041542053,-0.4142184853553772,0.581685483455658,0.9294989705085754,-0.0268000029027462,0.4091103672981262,0.9297180771827698,0.027828197926282883,0.5721310973167419,1.331128478050232,0.12687087059020996,0.3918014168739319,1.3367552757263184,0.22368326783180237,0.5630738735198975,1.6707417964935303,0.574625551700592,0.38941293954849243,1.674583911895752,0.5870634317398071,0.5678985714912415,1.7218222618103027,0.6052121520042419,0.3894466161727905,1.7264140844345093,0.6156021952629089,0.5370566248893738,1.7997316122055054,0.3251987099647522,0.39673343300819397,1.8024483919143677,0.311979740858078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476345956325531,0.15421360731124878,-0.7884136438369751,0.4979480803012848,0.11895933002233505,-0.7701721787452698,0.5083514451980591,0.12033317238092422,-0.7699866890907288,0.5195187926292419,0.12207255512475967,-0.7702321410179138,0.4574012756347656,0.11741182208061218,-0.7695882320404053,0.44400137662887573,0.1170545294880867,-0.7695788145065308,0.43208208680152893,0.11710543185472488,-0.7698155641555786,0.5389809012413025,0.14570745825767517,-0.5627113580703735,0.4201108515262604,0.1391657292842865,-0.5535440444946289,0.500393271446228,0.20575043559074402,-0.7037774920463562,0.4522164463996887,0.20537778735160828,-0.7005774974822998,0.6295729279518127,0.3958456218242645,-0.42829737067222595,0.3458503484725952,0.3926466703414917,-0.3830187916755676,0.6941385865211487,0.6761812567710876,-0.2862856090068817,0.300767719745636,0.6798989176750183,-0.2696426510810852,0.6993643045425415,0.9186618328094482,-0.3169861435890198,0.3007813096046448,0.9200000762939453,-0.3947385251522064,0.7103460431098938,1.009105920791626,-0.3551751971244812,0.2944440543651581,0.9943040013313293,-0.42906680703163147,0.6832970380783081,0.9916746020317078,-0.3938003182411194,0.3103046417236328,0.9994685649871826,-0.49043911695480347,0.6756359934806824,0.9548627734184265,-0.3333592414855957,0.3169229030609131,0.9669086933135986,-0.421786367893219,0.5816505551338196,0.9308943152427673,-0.033475227653980255,0.40898507833480835,0.9305388927459717,0.034466635435819626,0.5702653527259827,1.333781361579895,0.11541340500116348,0.3900344967842102,1.3394474983215332,0.22364535927772522,0.5605339407920837,1.6768944263458252,0.562585711479187,0.38577836751937866,1.6799893379211426,0.5757622718811035,0.5654858350753784,1.7276891469955444,0.5891725420951843,0.38601455092430115,1.731886386871338,0.6023934483528137,0.5335867404937744,1.806281566619873,0.2942444384098053,0.3899940550327301,1.8064910173416138,0.2939034402370453,0
